chunk_id,filename,source_doc,chunk_index,chars
CA226::c005,CA226_c005.md,CA226,5,394
CA226::c006,CA226_c006.md,CA226,6,395
CA226::c007,CA226_c007.md,CA226,7,33
CA226::c008,CA226_c008.md,CA226,8,392
CA226::c009,CA226_c009.md,CA226,9,334
CA226::c010,CA226_c010.md,CA226,10,258
CA226::c011,CA226_c011.md,CA226,11,344
CA226::c012,CA226_c012.md,CA226,12,377
CA226::c013,CA226_c013.md,CA226,13,349
CA226::c014,CA226_c014.md,CA226,14,126
CA227::c000,CA227_c000.md,CA227,0,335
CA227::c001,CA227_c001.md,CA227,1,172
CA227::c002,CA227_c002.md,CA227,2,359
CA227::c003,CA227_c003.md,CA227,3,335
CA227::c004,CA227_c004.md,CA227,4,306
CA227::c005,CA227_c005.md,CA227,5,319
CA227::c006,CA227_c006.md,CA227,6,385
CA227::c007,CA227_c007.md,CA227,7,341
CA227::c008,CA227_c008.md,CA227,8,383
CA227::c009,CA227_c009.md,CA227,9,296
CA227::c010,CA227_c010.md,CA227,10,357
CA227::c011,CA227_c011.md,CA227,11,255
CA227::c012,CA227_c012.md,CA227,12,317
CA227::c013,CA227_c013.md,CA227,13,360
CA227::c014,CA227_c014.md,CA227,14,50
CA228::c000,CA228_c000.md,CA228,0,282
CA228::c001,CA228_c001.md,CA228,1,279
CA228::c002,CA228_c002.md,CA228,2,333
CA228::c003,CA228_c003.md,CA228,3,323
CA228::c004,CA228_c004.md,CA228,4,365
CA228::c005,CA228_c005.md,CA228,5,375
CA228::c006,CA228_c006.md,CA228,6,260
CA228::c007,CA228_c007.md,CA228,7,316
CA228::c008,CA228_c008.md,CA228,8,321
CA228::c009,CA228_c009.md,CA228,9,275
CA228::c010,CA228_c010.md,CA228,10,280
CA228::c011,CA228_c011.md,CA228,11,398
CA228::c012,CA228_c012.md,CA228,12,364
CA228::c013,CA228_c013.md,CA228,13,375
CA229::c000,CA229_c000.md,CA229,0,314
CA229::c001,CA229_c001.md,CA229,1,342
CA229::c002,CA229_c002.md,CA229,2,356
CA229::c003,CA229_c003.md,CA229,3,347
CA229::c004,CA229_c004.md,CA229,4,324
CA229::c005,CA229_c005.md,CA229,5,367
CA229::c006,CA229_c006.md,CA229,6,325
CA229::c007,CA229_c007.md,CA229,7,341
CA229::c008,CA229_c008.md,CA229,8,380
CA229::c009,CA229_c009.md,CA229,9,387
CA229::c010,CA229_c010.md,CA229,10,394
CA229::c011,CA229_c011.md,CA229,11,236
CA229::c012,CA229_c012.md,CA229,12,202
CA229::c013,CA229_c013.md,CA229,13,233
CA230::c000,CA230_c000.md,CA230,0,261
CA230::c001,CA230_c001.md,CA230,1,265
CA230::c002,CA230_c002.md,CA230,2,321
CA230::c003,CA230_c003.md,CA230,3,316
CA230::c004,CA230_c004.md,CA230,4,365
CA230::c005,CA230_c005.md,CA230,5,305
CA230::c006,CA230_c006.md,CA230,6,269
CA230::c007,CA230_c007.md,CA230,7,341
CA230::c008,CA230_c008.md,CA230,8,392
CA230::c009,CA230_c009.md,CA230,9,348
CA230::c010,CA230_c010.md,CA230,10,373
CA230::c011,CA230_c011.md,CA230,11,319
CA230::c012,CA230_c012.md,CA230,12,320
CA230::c013,CA230_c013.md,CA230,13,318
CA231::c000,CA231_c000.md,CA231,0,397
CA231::c001,CA231_c001.md,CA231,1,304
CA231::c002,CA231_c002.md,CA231,2,241
CA231::c003,CA231_c003.md,CA231,3,310
CA231::c004,CA231_c004.md,CA231,4,339
CA231::c005,CA231_c005.md,CA231,5,394
CA231::c006,CA231_c006.md,CA231,6,356
CA231::c007,CA231_c007.md,CA231,7,357
CA231::c008,CA231_c008.md,CA231,8,299
CA231::c009,CA231_c009.md,CA231,9,397
CA231::c010,CA231_c010.md,CA231,10,17
CA231::c011,CA231_c011.md,CA231,11,395
CA231::c012,CA231_c012.md,CA231,12,325
CA231::c013,CA231_c013.md,CA231,13,354
CA232::c000,CA232_c000.md,CA232,0,268
CA232::c001,CA232_c001.md,CA232,1,354
CA232::c002,CA232_c002.md,CA232,2,317
CA232::c003,CA232_c003.md,CA232,3,171
CA232::c004,CA232_c004.md,CA232,4,326
CA232::c005,CA232_c005.md,CA232,5,307
CA232::c006,CA232_c006.md,CA232,6,143
CA232::c007,CA232_c007.md,CA232,7,345
CA232::c008,CA232_c008.md,CA232,8,294
CA232::c009,CA232_c009.md,CA232,9,385
CA232::c010,CA232_c010.md,CA232,10,397
CA232::c011,CA232_c011.md,CA232,11,343
CA232::c012,CA232_c012.md,CA232,12,137
CA232::c013,CA232_c013.md,CA232,13,397
CA232::c014,CA232_c014.md,CA232,14,213
CA233::c000,CA233_c000.md,CA233,0,247
CA233::c001,CA233_c001.md,CA233,1,345
CA233::c002,CA233_c002.md,CA233,2,268
CA233::c003,CA233_c003.md,CA233,3,258
CA233::c004,CA233_c004.md,CA233,4,360
CA233::c005,CA233_c005.md,CA233,5,302
CA233::c006,CA233_c006.md,CA233,6,178
CA233::c007,CA233_c007.md,CA233,7,313
CA233::c008,CA233_c008.md,CA233,8,163
CA233::c009,CA233_c009.md,CA233,9,373
CA233::c010,CA233_c010.md,CA233,10,347
CA233::c011,CA233_c011.md,CA233,11,388
CA233::c012,CA233_c012.md,CA233,12,143
CA233::c013,CA233_c013.md,CA233,13,394
CA233::c014,CA233_c014.md,CA233,14,352
CA233::c015,CA233_c015.md,CA233,15,64
CA234::c000,CA234_c000.md,CA234,0,267
CA234::c001,CA234_c001.md,CA234,1,311
CA234::c002,CA234_c002.md,CA234,2,397
CA234::c003,CA234_c003.md,CA234,3,391
CA234::c004,CA234_c004.md,CA234,4,397
CA234::c005,CA234_c005.md,CA234,5,276
CA234::c006,CA234_c006.md,CA234,6,291
CA234::c007,CA234_c007.md,CA234,7,309
CA234::c008,CA234_c008.md,CA234,8,345
CA234::c009,CA234_c009.md,CA234,9,393
CA234::c010,CA234_c010.md,CA234,10,121
CA234::c011,CA234_c011.md,CA234,11,282
CA234::c012,CA234_c012.md,CA234,12,270
CA234::c013,CA234_c013.md,CA234,13,252
CA234::c014,CA234_c014.md,CA234,14,185
CA235::c000,CA235_c000.md,CA235,0,372
CA235::c001,CA235_c001.md,CA235,1,220
CA235::c002,CA235_c002.md,CA235,2,397
CA235::c003,CA235_c003.md,CA235,3,83
CA235::c004,CA235_c004.md,CA235,4,354
CA235::c005,CA235_c005.md,CA235,5,351
CA235::c006,CA235_c006.md,CA235,6,395
CA235::c007,CA235_c007.md,CA235,7,304
CA235::c008,CA235_c008.md,CA235,8,332
CA235::c009,CA235_c009.md,CA235,9,380
CA235::c010,CA235_c010.md,CA235,10,305
CA235::c011,CA235_c011.md,CA235,11,390
CA235::c012,CA235_c012.md,CA235,12,303
CA235::c013,CA235_c013.md,CA235,13,270
CA236::c000,CA236_c000.md,CA236,0,302
CA236::c001,CA236_c001.md,CA236,1,399
CA236::c002,CA236_c002.md,CA236,2,306
CA236::c003,CA236_c003.md,CA236,3,271
CA236::c004,CA236_c004.md,CA236,4,356
CA236::c005,CA236_c005.md,CA236,5,383
CA236::c006,CA236_c006.md,CA236,6,244
CA236::c007,CA236_c007.md,CA236,7,392
CA236::c008,CA236_c008.md,CA236,8,222
CA236::c009,CA236_c009.md,CA236,9,372
CA236::c010,CA236_c010.md,CA236,10,360
CA236::c011,CA236_c011.md,CA236,11,301
CA236::c012,CA236_c012.md,CA236,12,389
CA236::c013,CA236_c013.md,CA236,13,190
CA237::c000,CA237_c000.md,CA237,0,222
CA237::c001,CA237_c001.md,CA237,1,287
CA237::c002,CA237_c002.md,CA237,2,194
CA237::c003,CA237_c003.md,CA237,3,381
CA237::c004,CA237_c004.md,CA237,4,377
CA237::c005,CA237_c005.md,CA237,5,355
CA237::c006,CA237_c006.md,CA237,6,283
CA237::c007,CA237_c007.md,CA237,7,345
CA237::c008,CA237_c008.md,CA237,8,67
CA237::c009,CA237_c009.md,CA237,9,373
CA237::c010,CA237_c010.md,CA237,10,252
CA237::c011,CA237_c011.md,CA237,11,366
CA237::c012,CA237_c012.md,CA237,12,275
CA237::c013,CA237_c013.md,CA237,13,271
CA237::c014,CA237_c014.md,CA237,14,387
CA237::c015,CA237_c015.md,CA237,15,33
CA238::c000,CA238_c000.md,CA238,0,394
CA238::c001,CA238_c001.md,CA238,1,173
CA238::c002,CA238_c002.md,CA238,2,396
CA238::c003,CA238_c003.md,CA238,3,28
CA238::c004,CA238_c004.md,CA238,4,399
CA238::c005,CA238_c005.md,CA238,5,247
CA238::c006,CA238_c006.md,CA238,6,343
CA238::c007,CA238_c007.md,CA238,7,393
CA238::c008,CA238_c008.md,CA238,8,180
CA238::c009,CA238_c009.md,CA238,9,297
CA238::c010,CA238_c010.md,CA238,10,319
CA238::c011,CA238_c011.md,CA238,11,373
CA238::c012,CA238_c012.md,CA238,12,361
CA238::c013,CA238_c013.md,CA238,13,394
CA238::c014,CA238_c014.md,CA238,14,189
CA239::c000,CA239_c000.md,CA239,0,248
CA239::c001,CA239_c001.md,CA239,1,350
CA239::c002,CA239_c002.md,CA239,2,232
CA239::c003,CA239_c003.md,CA239,3,317
CA239::c004,CA239_c004.md,CA239,4,358
CA239::c005,CA239_c005.md,CA239,5,337
CA239::c006,CA239_c006.md,CA239,6,397
CA239::c007,CA239_c007.md,CA239,7,351
CA239::c008,CA239_c008.md,CA239,8,147
CA239::c009,CA239_c009.md,CA239,9,252
CA239::c010,CA239_c010.md,CA239,10,371
CA239::c011,CA239_c011.md,CA239,11,395
CA239::c012,CA239_c012.md,CA239,12,190
CA239::c013,CA239_c013.md,CA239,13,389
CA239::c014,CA239_c014.md,CA239,14,147
CA241::c000,CA241_c000.md,CA241,0,240
CA241::c001,CA241_c001.md,CA241,1,390
CA241::c002,CA241_c002.md,CA241,2,384
CA241::c003,CA241_c003.md,CA241,3,359
CA241::c004,CA241_c004.md,CA241,4,399
CA241::c005,CA241_c005.md,CA241,5,398
CA241::c006,CA241_c006.md,CA241,6,396
CA241::c007,CA241_c007.md,CA241,7,185
CA241::c008,CA241_c008.md,CA241,8,345
CA241::c009,CA241_c009.md,CA241,9,368
CA241::c010,CA241_c010.md,CA241,10,299
CA241::c011,CA241_c011.md,CA241,11,389
CA241::c012,CA241_c012.md,CA241,12,287
CA242::c000,CA242_c000.md,CA242,0,224
CA242::c001,CA242_c001.md,CA242,1,377
CA242::c002,CA242_c002.md,CA242,2,377
CA242::c003,CA242_c003.md,CA242,3,352
CA242::c004,CA242_c004.md,CA242,4,286
CA242::c005,CA242_c005.md,CA242,5,165
CA242::c006,CA242_c006.md,CA242,6,392
CA242::c007,CA242_c007.md,CA242,7,374
CA242::c008,CA242_c008.md,CA242,8,235
CA242::c009,CA242_c009.md,CA242,9,179
CA242::c010,CA242_c010.md,CA242,10,396
CA242::c011,CA242_c011.md,CA242,11,357
CA242::c012,CA242_c012.md,CA242,12,395
CA242::c013,CA242_c013.md,CA242,13,338
CA243::c000,CA243_c000.md,CA243,0,245
CA243::c001,CA243_c001.md,CA243,1,378
CA243::c002,CA243_c002.md,CA243,2,391
CA243::c003,CA243_c003.md,CA243,3,196
CA243::c004,CA243_c004.md,CA243,4,342
CA243::c005,CA243_c005.md,CA243,5,175
CA243::c006,CA243_c006.md,CA243,6,365
CA243::c007,CA243_c007.md,CA243,7,387
CA243::c008,CA243_c008.md,CA243,8,360
CA243::c009,CA243_c009.md,CA243,9,294
CA243::c010,CA243_c010.md,CA243,10,282
CA243::c011,CA243_c011.md,CA243,11,217
CA243::c012,CA243_c012.md,CA243,12,216
CA243::c013,CA243_c013.md,CA243,13,303
CA243::c014,CA243_c014.md,CA243,14,298
CA244::c000,CA244_c000.md,CA244,0,357
CA244::c001,CA244_c001.md,CA244,1,395
CA244::c002,CA244_c002.md,CA244,2,371
CA244::c003,CA244_c003.md,CA244,3,222
CA244::c004,CA244_c004.md,CA244,4,182
CA244::c005,CA244_c005.md,CA244,5,392
CA244::c006,CA244_c006.md,CA244,6,257
CA244::c007,CA244_c007.md,CA244,7,264
CA244::c008,CA244_c008.md,CA244,8,362
CA244::c009,CA244_c009.md,CA244,9,373
CA244::c010,CA244_c010.md,CA244,10,227
CA244::c011,CA244_c011.md,CA244,11,338
CA244::c012,CA244_c012.md,CA244,12,353
CA244::c013,CA244_c013.md,CA244,13,128
CA245::c000,CA245_c000.md,CA245,0,235
CA245::c001,CA245_c001.md,CA245,1,245
CA245::c002,CA245_c002.md,CA245,2,386
CA245::c003,CA245_c003.md,CA245,3,287
CA245::c004,CA245_c004.md,CA245,4,290
CA245::c005,CA245_c005.md,CA245,5,139
CA245::c006,CA245_c006.md,CA245,6,395
CA245::c007,CA245_c007.md,CA245,7,234
CA245::c008,CA245_c008.md,CA245,8,250
CA245::c009,CA245_c009.md,CA245,9,371
CA245::c010,CA245_c010.md,CA245,10,362
CA245::c011,CA245_c011.md,CA245,11,376
CA245::c012,CA245_c012.md,CA245,12,353
CA245::c013,CA245_c013.md,CA245,13,230
CA245::c014,CA245_c014.md,CA245,14,282
CA246::c000,CA246_c000.md,CA246,0,363
CA246::c001,CA246_c001.md,CA246,1,142
CA246::c002,CA246_c002.md,CA246,2,397
CA246::c003,CA246_c003.md,CA246,3,344
CA246::c004,CA246_c004.md,CA246,4,237
CA246::c005,CA246_c005.md,CA246,5,369
CA246::c006,CA246_c006.md,CA246,6,349
CA246::c007,CA246_c007.md,CA246,7,389
CA246::c008,CA246_c008.md,CA246,8,290
CA246::c009,CA246_c009.md,CA246,9,398
CA246::c010,CA246_c010.md,CA246,10,378
CA246::c011,CA246_c011.md,CA246,11,366
CA246::c012,CA246_c012.md,CA246,12,266
CA246::c013,CA246_c013.md,CA246,13,136
CA247::c000,CA247_c000.md,CA247,0,270
CA247::c001,CA247_c001.md,CA247,1,391
CA247::c002,CA247_c002.md,CA247,2,327
CA247::c003,CA247_c003.md,CA247,3,380
CA247::c004,CA247_c004.md,CA247,4,363
CA247::c005,CA247_c005.md,CA247,5,382
CA247::c006,CA247_c006.md,CA247,6,293
CA247::c007,CA247_c007.md,CA247,7,366
CA247::c008,CA247_c008.md,CA247,8,367
CA247::c009,CA247_c009.md,CA247,9,327
CA247::c010,CA247_c010.md,CA247,10,288
CA247::c011,CA247_c011.md,CA247,11,346
CA247::c012,CA247_c012.md,CA247,12,346
CA248::c000,CA248_c000.md,CA248,0,247
CA248::c001,CA248_c001.md,CA248,1,317
CA248::c002,CA248_c002.md,CA248,2,324
CA248::c003,CA248_c003.md,CA248,3,375
CA248::c004,CA248_c004.md,CA248,4,375
CA248::c005,CA248_c005.md,CA248,5,211
CA248::c006,CA248_c006.md,CA248,6,290
CA248::c007,CA248_c007.md,CA248,7,286
CA248::c008,CA248_c008.md,CA248,8,262
CA248::c009,CA248_c009.md,CA248,9,317
CA248::c010,CA248_c010.md,CA248,10,370
CA248::c011,CA248_c011.md,CA248,11,218
CA248::c012,CA248_c012.md,CA248,12,278
CA248::c013,CA248_c013.md,CA248,13,379
CA248::c014,CA248_c014.md,CA248,14,149
CA249::c000,CA249_c000.md,CA249,0,394
CA249::c001,CA249_c001.md,CA249,1,366
CA249::c002,CA249_c002.md,CA249,2,385
CA249::c003,CA249_c003.md,CA249,3,270
CA249::c004,CA249_c004.md,CA249,4,232
CA249::c005,CA249_c005.md,CA249,5,207
CA249::c006,CA249_c006.md,CA249,6,393
CA249::c007,CA249_c007.md,CA249,7,274
CA249::c008,CA249_c008.md,CA249,8,361
CA249::c009,CA249_c009.md,CA249,9,372
CA249::c010,CA249_c010.md,CA249,10,364
CA249::c011,CA249_c011.md,CA249,11,319
CA249::c012,CA249_c012.md,CA249,12,309
CA249::c013,CA249_c013.md,CA249,13,285
CA250::c000,CA250_c000.md,CA250,0,231
CA250::c001,CA250_c001.md,CA250,1,297
CA250::c002,CA250_c002.md,CA250,2,338
CA250::c003,CA250_c003.md,CA250,3,330
CA250::c004,CA250_c004.md,CA250,4,379
CA250::c005,CA250_c005.md,CA250,5,230
CA250::c006,CA250_c006.md,CA250,6,300
CA250::c007,CA250_c007.md,CA250,7,362
CA250::c008,CA250_c008.md,CA250,8,305
CA250::c009,CA250_c009.md,CA250,9,216
CA250::c010,CA250_c010.md,CA250,10,358
CA250::c011,CA250_c011.md,CA250,11,375
CA250::c012,CA250_c012.md,CA250,12,346
CA250::c013,CA250_c013.md,CA250,13,164
CA251::c000,CA251_c000.md,CA251,0,249
CA251::c001,CA251_c001.md,CA251,1,355
CA251::c002,CA251_c002.md,CA251,2,204
CA251::c003,CA251_c003.md,CA251,3,353
CA251::c004,CA251_c004.md,CA251,4,291
CA251::c005,CA251_c005.md,CA251,5,349
CA251::c006,CA251_c006.md,CA251,6,307
CA251::c007,CA251_c007.md,CA251,7,359
CA251::c008,CA251_c008.md,CA251,8,377
CA251::c009,CA251_c009.md,CA251,9,234
CA251::c010,CA251_c010.md,CA251,10,396
CA251::c011,CA251_c011.md,CA251,11,355
CA251::c012,CA251_c012.md,CA251,12,90
CA251::c013,CA251_c013.md,CA251,13,311
CA251::c014,CA251_c014.md,CA251,14,207
CA252::c000,CA252_c000.md,CA252,0,285
CA252::c001,CA252_c001.md,CA252,1,316
CA252::c002,CA252_c002.md,CA252,2,396
CA252::c003,CA252_c003.md,CA252,3,399
CA252::c004,CA252_c004.md,CA252,4,255
CA252::c005,CA252_c005.md,CA252,5,389
CA252::c006,CA252_c006.md,CA252,6,116
CA252::c007,CA252_c007.md,CA252,7,363
CA252::c008,CA252_c008.md,CA252,8,394
CA252::c009,CA252_c009.md,CA252,9,348
CA252::c010,CA252_c010.md,CA252,10,350
CA252::c011,CA252_c011.md,CA252,11,318
CA252::c012,CA252_c012.md,CA252,12,182
CA252::c013,CA252_c013.md,CA252,13,328
CA253::c000,CA253_c000.md,CA253,0,244
CA253::c001,CA253_c001.md,CA253,1,331
CA253::c002,CA253_c002.md,CA253,2,395
CA253::c003,CA253_c003.md,CA253,3,251
CA253::c004,CA253_c004.md,CA253,4,353
CA253::c005,CA253_c005.md,CA253,5,77
CA253::c006,CA253_c006.md,CA253,6,398
CA253::c007,CA253_c007.md,CA253,7,144
CA253::c008,CA253_c008.md,CA253,8,364
CA253::c009,CA253_c009.md,CA253,9,358
CA253::c010,CA253_c010.md,CA253,10,158
CA253::c011,CA253_c011.md,CA253,11,298
CA253::c012,CA253_c012.md,CA253,12,329
CA253::c013,CA253_c013.md,CA253,13,351
CA253::c014,CA253_c014.md,CA253,14,369
CA253::c015,CA253_c015.md,CA253,15,49
CA254::c000,CA254_c000.md,CA254,0,249
CA254::c001,CA254_c001.md,CA254,1,199
CA254::c002,CA254_c002.md,CA254,2,239
CA254::c003,CA254_c003.md,CA254,3,296
CA254::c004,CA254_c004.md,CA254,4,346
CA254::c005,CA254_c005.md,CA254,5,347
CA254::c006,CA254_c006.md,CA254,6,184
CA254::c007,CA254_c007.md,CA254,7,286
CA254::c008,CA254_c008.md,CA254,8,297
CA254::c009,CA254_c009.md,CA254,9,385
CA254::c010,CA254_c010.md,CA254,10,345
CA254::c011,CA254_c011.md,CA254,11,323
CA254::c012,CA254_c012.md,CA254,12,360
CA254::c013,CA254_c013.md,CA254,13,355
CA254::c014,CA254_c014.md,CA254,14,200
CA255::c000,CA255_c000.md,CA255,0,227
CA255::c001,CA255_c001.md,CA255,1,310
CA255::c002,CA255_c002.md,CA255,2,377
CA255::c003,CA255_c003.md,CA255,3,239
CA255::c004,CA255_c004.md,CA255,4,395
CA255::c005,CA255_c005.md,CA255,5,317
CA255::c006,CA255_c006.md,CA255,6,348
CA255::c007,CA255_c007.md,CA255,7,355
CA255::c008,CA255_c008.md,CA255,8,316
CA255::c009,CA255_c009.md,CA255,9,292
CA255::c010,CA255_c010.md,CA255,10,353
CA255::c011,CA255_c011.md,CA255,11,322
CA255::c012,CA255_c012.md,CA255,12,331
CA255::c013,CA255_c013.md,CA255,13,234
CA256::c000,CA256_c000.md,CA256,0,385
CA256::c001,CA256_c001.md,CA256,1,258
CA256::c002,CA256_c002.md,CA256,2,278
CA256::c003,CA256_c003.md,CA256,3,360
CA256::c004,CA256_c004.md,CA256,4,331
CA256::c005,CA256_c005.md,CA256,5,371
CA256::c006,CA256_c006.md,CA256,6,335
CA256::c007,CA256_c007.md,CA256,7,381
CA256::c008,CA256_c008.md,CA256,8,328
CA256::c009,CA256_c009.md,CA256,9,269
CA256::c010,CA256_c010.md,CA256,10,321
CA256::c011,CA256_c011.md,CA256,11,271
CA256::c012,CA256_c012.md,CA256,12,398
CA256::c013,CA256_c013.md,CA256,13,110
CA257::c000,CA257_c000.md,CA257,0,390
CA257::c001,CA257_c001.md,CA257,1,381
CA257::c002,CA257_c002.md,CA257,2,314
CA257::c003,CA257_c003.md,CA257,3,345
CA257::c004,CA257_c004.md,CA257,4,236
CA257::c005,CA257_c005.md,CA257,5,311
CA257::c006,CA257_c006.md,CA257,6,232
CA257::c007,CA257_c007.md,CA257,7,365
CA257::c008,CA257_c008.md,CA257,8,392
CA257::c009,CA257_c009.md,CA257,9,317
CA257::c010,CA257_c010.md,CA257,10,142
CA257::c011,CA257_c011.md,CA257,11,344
CA257::c012,CA257_c012.md,CA257,12,374
CA257::c013,CA257_c013.md,CA257,13,188
CA258::c000,CA258_c000.md,CA258,0,359
CA258::c001,CA258_c001.md,CA258,1,364
CA258::c002,CA258_c002.md,CA258,2,347
CA258::c003,CA258_c003.md,CA258,3,390
CA258::c004,CA258_c004.md,CA258,4,393
CA258::c005,CA258_c005.md,CA258,5,129
CA258::c006,CA258_c006.md,CA258,6,388
CA258::c007,CA258_c007.md,CA258,7,327
CA258::c008,CA258_c008.md,CA258,8,341
CA258::c009,CA258_c009.md,CA258,9,369
CA258::c010,CA258_c010.md,CA258,10,270
CA258::c011,CA258_c011.md,CA258,11,365
CA258::c012,CA258_c012.md,CA258,12,312
CA258::c013,CA258_c013.md,CA258,13,91
CA259::c000,CA259_c000.md,CA259,0,254
CA259::c001,CA259_c001.md,CA259,1,294
CA259::c002,CA259_c002.md,CA259,2,107
CA259::c003,CA259_c003.md,CA259,3,382
CA259::c004,CA259_c004.md,CA259,4,222
CA259::c005,CA259_c005.md,CA259,5,201
CA259::c006,CA259_c006.md,CA259,6,223
CA259::c007,CA259_c007.md,CA259,7,358
CA259::c008,CA259_c008.md,CA259,8,347
CA259::c009,CA259_c009.md,CA259,9,281
CA259::c010,CA259_c010.md,CA259,10,294
CA259::c011,CA259_c011.md,CA259,11,141
CA259::c012,CA259_c012.md,CA259,12,336
CA259::c013,CA259_c013.md,CA259,13,242
CA259::c014,CA259_c014.md,CA259,14,339
CA259::c015,CA259_c015.md,CA259,15,395
CA260::c000,CA260_c000.md,CA260,0,243
CA260::c001,CA260_c001.md,CA260,1,373
CA260::c002,CA260_c002.md,CA260,2,220
CA260::c003,CA260_c003.md,CA260,3,224
CA260::c004,CA260_c004.md,CA260,4,210
CA260::c005,CA260_c005.md,CA260,5,354
CA260::c006,CA260_c006.md,CA260,6,271
CA260::c007,CA260_c007.md,CA260,7,376
CA260::c008,CA260_c008.md,CA260,8,270
CA260::c009,CA260_c009.md,CA260,9,336
CA260::c010,CA260_c010.md,CA260,10,343
CA260::c011,CA260_c011.md,CA260,11,310
CA260::c012,CA260_c012.md,CA260,12,138
CA260::c013,CA260_c013.md,CA260,13,354
CA260::c014,CA260_c014.md,CA260,14,386
CA261::c000,CA261_c000.md,CA261,0,260
CA261::c001,CA261_c001.md,CA261,1,375
CA261::c002,CA261_c002.md,CA261,2,292
CA261::c003,CA261_c003.md,CA261,3,231
CA261::c004,CA261_c004.md,CA261,4,375
CA261::c005,CA261_c005.md,CA261,5,197
CA261::c006,CA261_c006.md,CA261,6,381
CA261::c007,CA261_c007.md,CA261,7,139
CA261::c008,CA261_c008.md,CA261,8,392
CA261::c009,CA261_c009.md,CA261,9,310
CA261::c010,CA261_c010.md,CA261,10,283
CA261::c011,CA261_c011.md,CA261,11,237
CA261::c012,CA261_c012.md,CA261,12,350
CA261::c013,CA261_c013.md,CA261,13,357
CA261::c014,CA261_c014.md,CA261,14,262
CA262::c000,CA262_c000.md,CA262,0,263
CA262::c001,CA262_c001.md,CA262,1,236
CA262::c002,CA262_c002.md,CA262,2,310
CA262::c003,CA262_c003.md,CA262,3,308
CA262::c004,CA262_c004.md,CA262,4,210
CA262::c005,CA262_c005.md,CA262,5,353
CA262::c006,CA262_c006.md,CA262,6,275
CA262::c007,CA262_c007.md,CA262,7,184
CA262::c008,CA262_c008.md,CA262,8,225
CA262::c009,CA262_c009.md,CA262,9,270
CA262::c010,CA262_c010.md,CA262,10,345
CA262::c011,CA262_c011.md,CA262,11,326
CA262::c012,CA262_c012.md,CA262,12,346
CA262::c013,CA262_c013.md,CA262,13,330
CA262::c014,CA262_c014.md,CA262,14,375
CA262::c015,CA262_c015.md,CA262,15,62
CA263::c000,CA263_c000.md,CA263,0,334
CA263::c001,CA263_c001.md,CA263,1,348
CA263::c002,CA263_c002.md,CA263,2,358
CA263::c003,CA263_c003.md,CA263,3,367
CA263::c004,CA263_c004.md,CA263,4,383
CA263::c005,CA263_c005.md,CA263,5,365
CA263::c006,CA263_c006.md,CA263,6,353
CA263::c007,CA263_c007.md,CA263,7,349
CA263::c008,CA263_c008.md,CA263,8,374
CA263::c009,CA263_c009.md,CA263,9,284
CA263::c010,CA263_c010.md,CA263,10,303
CA263::c011,CA263_c011.md,CA263,11,329
CA263::c012,CA263_c012.md,CA263,12,261
CA264::c000,CA264_c000.md,CA264,0,338
CA264::c001,CA264_c001.md,CA264,1,319
CA264::c002,CA264_c002.md,CA264,2,244
CA264::c003,CA264_c003.md,CA264,3,320
CA264::c004,CA264_c004.md,CA264,4,345
CA264::c005,CA264_c005.md,CA264,5,196
CA264::c006,CA264_c006.md,CA264,6,240
CA264::c007,CA264_c007.md,CA264,7,287
CA264::c008,CA264_c008.md,CA264,8,255
CA264::c009,CA264_c009.md,CA264,9,394
CA264::c010,CA264_c010.md,CA264,10,121
CA264::c011,CA264_c011.md,CA264,11,399
CA264::c012,CA264_c012.md,CA264,12,381
CA264::c013,CA264_c013.md,CA264,13,327
CA265::c000,CA265_c000.md,CA265,0,397
CA265::c001,CA265_c001.md,CA265,1,378
CA265::c002,CA265_c002.md,CA265,2,272
CA265::c003,CA265_c003.md,CA265,3,166
CA265::c004,CA265_c004.md,CA265,4,301
CA265::c005,CA265_c005.md,CA265,5,369
CA265::c006,CA265_c006.md,CA265,6,286
CA265::c007,CA265_c007.md,CA265,7,309
CA265::c008,CA265_c008.md,CA265,8,374
CA265::c009,CA265_c009.md,CA265,9,278
CA265::c010,CA265_c010.md,CA265,10,243
CA265::c011,CA265_c011.md,CA265,11,326
CA265::c012,CA265_c012.md,CA265,12,391
CA265::c013,CA265_c013.md,CA265,13,361
CA266::c000,CA266_c000.md,CA266,0,240
CA266::c001,CA266_c001.md,CA266,1,285
CA266::c002,CA266_c002.md,CA266,2,316
CA266::c003,CA266_c003.md,CA266,3,370
CA266::c004,CA266_c004.md,CA266,4,297
CA266::c005,CA266_c005.md,CA266,5,399
CA266::c006,CA266_c006.md,CA266,6,390
CA266::c007,CA266_c007.md,CA266,7,291
CA266::c008,CA266_c008.md,CA266,8,325
CA266::c009,CA266_c009.md,CA266,9,309
CA266::c010,CA266_c010.md,CA266,10,251
CA266::c011,CA266_c011.md,CA266,11,305
CA266::c012,CA266_c012.md,CA266,12,349
CA266::c013,CA266_c013.md,CA266,13,279
CA267::c000,CA267_c000.md,CA267,0,341
CA267::c001,CA267_c001.md,CA267,1,389
CA267::c002,CA267_c002.md,CA267,2,387
CA267::c003,CA267_c003.md,CA267,3,269
CA267::c004,CA267_c004.md,CA267,4,395
CA267::c005,CA267_c005.md,CA267,5,385
CA267::c006,CA267_c006.md,CA267,6,318
